player_name,player_id,season,season_type,team,poss,mp,raptor_box_offense,raptor_box_defense,raptor_box_total,raptor_onoff_offense,raptor_onoff_defense,raptor_onoff_total,raptor_offense,raptor_defense,raptor_total,war_total,war_reg_season,war_playoffs,predator_offense,predator_defense,predator_total,pace_impact
Seth Curry,curryse01,2020,RS,DAL,3322,1576,2.850605781976482,-2.738850259227317,.1117555227491644,.5448436997715369,-.6548943712500791,-.1100506714785422,2.471060194744769,-2.480171804643014,-.0091116098982456,2.189695592635333,2.189695592635333,0,2.334759665363825,-2.442104896116045,-.1073452307522205,-.6571704515359941
Stephen Curry,curryst01,2020,RS,GSW,317,139,6.718944640381237,.0340448398563185,6.752989480237556,2.359362080763849,-7.157439617566124,-4.798077536802275,6.403426308978391,-1.457445929445441,4.94598037953295,.5574037715260793,.5574037715260793,0,5.569434529344713,-1.556774864424941,4.012659664919772,2.174184666924481
Troy Daniels,danietr01,2020,PO,DEN,64,30,6.368484463762806,-.8558476404885944,5.512636823274211,.5195777908649091,2.943681747568287,3.463259538433196,5.533094141204105,-.0636738106348327,5.469420330569272,.1291920040636347,0,.1291920040636347,.9995112040117636,-3.649762115754444,-2.650250911742681,-.4285232160117325
Troy Daniels,danietr01,2020,RS,LAL,977,456,-.6998098397642911,-2.586956359046658,-3.286766198810949,-3.478623864823659,1.43336819469854,-2.045255670125119,-1.360714177334773,-1.967488495124905,-3.328202672459678,-.1341827286349546,-.1341827286349546,0,-1.462960301096536,-2.892839098500823,-4.355799399597359,-.2556535089409374
Troy Daniels,danietr01,2020,RS,DEN,160,76,-1.737039626499452,-1.273081698491658,-3.01012132499111,-1.694345982996665,1.270856694875775,-.4234892881208905,-1.841633893594151,-.8020052523346513,-2.643639145928802,.0040996604093714,.0040996604093714,0,.8897800348834775,-.3311171533204639,.5586628815630135,-.606633284725111
Anthony Davis,davisan02,2020,PO,LAL,1564,769,6.648782934381764,5.378806593195159,12.02758952757692,3.984340082112509,7.662906091126989,11.6472461732395,6.364603938804428,6.116423017312127,12.48102695611655,6.189235978093136,0,6.189235978093136,2.61138514378402,6.692487727661975,9.303872871445995,.4195883006679455
Anthony Davis,davisan02,2020,RS,LAL,4549,2131,2.940024722071779,4.402750843589888,7.342775565661666,-2.448029220740149,.2657396719662263,-2.182289548773923,1.955150596831394,3.739058964412251,5.694209561243645,9.303934083309461,9.303934083309461,0,2.844217281447964,3.962762575552572,6.806979857000536,1.368866448928699
Ed Davis,davised01,2020,RS,UTA,629,303,-3.348208863682851,.0244731006630345,-3.323735763019817,-8.842958781052584,-.9038057055391523,-9.746764486591736,-4.681081650053304,-.1941529861744575,-4.875234636227762,-.3267763031858976,-.3267763031858976,0,-4.548544085475337,.6654665511820737,-3.883077534293263,-.5485251680916549
Terence Davis,daviste02,2020,PO,TOR,191,84,1.260729189851387,1.035364037136348,2.296093226987735,7.316162762134894,9.771814516083163,17.08797727821806,2.58268787713434,2.830948615650732,5.413636492785072,.3691334542686359,0,.3691334542686359,1.606035773992378,.8021431367746709,2.408178910767049,2.283189204911078
Terence Davis,daviste02,2020,RS,TOR,2572,1209,1.043900331049003,.0709963257173193,1.114896656766323,3.374917574333728,.4029578492668423,3.77787542360057,1.570810160812128,.0783943838920962,1.649204544704225,2.715793242211513,2.715793242211513,0,1.432843262263382,-.1023466671615407,1.330496595101841,.0836823785902482
Dewayne Dedmon,dedmode01,2020,RS,ATL,494,233,-5.272448531427446,4.600999774937917,-.6714487564895286,1.154572155357083,-1.549446765411609,-.394874610054526,-4.220582868455544,3.664373586593723,-.5562092818618214,.261903500609397,.261903500609397,0,-4.429861776172561,3.205990778475609,-1.223870997696952,.4358059946665771
Dewayne Dedmon,dedmode01,2020,RS,SAC,1123,541,-6.247693647129645,3.274453375309452,-2.973240271820193,-2.602087543290088,2.093009609483538,-.5090779338065503,-5.860635837478648,3.243969518278946,-2.616666319199703,.036869110784906,.036869110784906,0,-4.807844049108731,2.384276152634628,-2.423567896474103,.1847408606180328
Matthew Dellavedova,dellama01,2020,RS,CLE,1731,821,-1.367085329525341,1.240172925872403,-.1269124036529381,-2.928600728552025,6.889268137610332,3.960667409058307,-1.731192794684971,2.560980079385536,.8297872847005656,1.499567455190957,1.499567455190957,0,-1.854641033303235,.8341985350020551,-1.02044249830118,.0059186518823041
DeMar DeRozan,derozde01,2020,RS,SAS,4867,2316,2.831686801066799,-2.502327187712082,.3293596133547179,1.908510329891661,-2.564639141759767,-.6561288118681055,2.766481560921626,-2.670028985982005,.096452574939621,3.330853721428244,3.330853721428244,0,1.233734880254171,-2.359072882715862,-1.125338002461691,-.989054833953584
Cheick Diallo,diallch01,2020,RS,PHO,1019,479,-1.304651814468119,1.424530332875602,.1198785184074831,-4.071500458226781,-.0655430010564616,-4.137043459283243,-1.975180024748111,1.211973210860224,-.7632068138878871,.4859249925277516,.4859249925277516,0,-1.669548507670878,.3559283063671367,-1.313620201303741,.0801092930628389
Hamidou Diallo,diallha01,2020,PO,OKC,52,25,-4.549946785634509,.0060486885657696,-4.543898097068739,-12.40965275311272,-17.95344336977778,-30.36309612289051,-6.361892595568282,-3.791629789459685,-10.15352238502797,-.0972280358362694,0,-.0972280358362694,-6.642999622051629,-7.3804784583514,-14.02347808040303,-.1685886333897499
Hamidou Diallo,diallha01,2020,RS,OKC,1922,896,-3.725449620615362,2.343719293145922,-1.38173032746944,-3.232125230704999,4.534757811470538,1.302632580765539,-3.858497890242258,2.905986780437844,-.9525111098044148,.8224897953183157,.8224897953183157,0,-4.311945495568689,2.322023063807149,-1.98992243176154,.0978121195036805
Gorgui Dieng,dienggo01,2020,RS,MEM,693,318,-2.309899036470264,2.786261736801672,.4763627003314075,-2.577791388294215,1.833783734661815,-.7440076536323994,-2.483630391862794,2.7387034438038,.2550730519410065,.4885215362739311,.4885215362739311,0,-1.317048710438006,2.881457771345164,1.564409060907158,.2026497654406046
Gorgui Dieng,dienggo01,2020,RS,MIN,1662,778,-1.750130502681957,5.912575429601164,4.162444926919207,-7.546841099602259,5.786795214652966,-1.760045884949292,-3.038133204838568,6.273607319268664,3.235474114430096,2.373960619214337,2.373960619214337,0,-2.986304080419333,5.385478662826239,2.399174582406907,-.0811014542163628
Spencer Dinwiddie,dinwisp01,2020,RS,BRK,4225,1994,3.318277290718142,-2.290994927455379,1.027282363262763,2.370567938896235,-1.014428766242524,1.356139172653711,3.357430829044366,-2.173506303390493,1.183924525653873,3.983275301803554,3.983275301803554,0,3.345874494221762,-2.148784526087821,1.197089968133941,-.4811323695254587
Donte DiVincenzo,divindo01,2020,PO,MIL,358,165,-2.389284432631745,-.1026943260167141,-2.491978758648459,-7.298920081479339,4.538517668196157,-2.760402413283182,-3.546891083610072,.7916197179456781,-2.755271365664393,-.0004623199612584,0,-.0004623199612584,-3.562323607848501,-.459454205919636,-4.021777813768137,1.007935682517077
Donte DiVincenzo,divindo01,2020,RS,MIL,3390,1520,.5973890295500126,2.629189190164969,3.226578219714982,2.399365796472011,2.612785654408574,5.012151450880584,.9806847139050775,2.695354891213482,3.676039605118559,5.008019537959922,5.008019537959922,0,1.154952461510523,2.868937696074759,4.023890157585281,.5040260569892385
Luka Doncic,doncilu01,2020,PO,DAL,458,215,6.87652173632442,-2.418318280608177,4.458203455716244,-4.661322460452738,3.006089480061732,-1.655232980391006,4.849688912449968,-1.372219886101024,3.477469026348943,.7079469335748133,0,.7079469335748133,4.581433330959607,-1.229366464430314,3.352066866529293,.4814274504510884
Luka Doncic,doncilu01,2020,RS,DAL,4317,2047,8.698656376599454,-.8273051061847555,7.871351270414698,2.103648710781052,-1.562732164985321,.540916545795731,7.667426226264523,-1.035734095456385,6.631692130808139,9.936518816298639,9.936518816298639,0,8.262180198015907,-1.480096161038123,6.782084036977784,1.443006404406632
Luguentz Dort,dortlu01,2020,PO,OKC,374,175,-6.105949194477211,6.070752635015674,-.0351965594615375,-1.848000496620387,8.262279391437001,6.414278894816615,-5.497857501552794,6.755080371903279,1.257222870350486,.3753702925921057,0,.3753702925921057,-6.088631607700171,3.502058253541275,-2.586573354158896,1.713403385381278
Luguentz Dort,dortlu01,2020,RS,OKC,1708,820,-2.684095647711771,3.286542987490057,.6024473397782857,.8851167815544887,.6806143814332528,1.565731162987742,-2.11561024143114,2.91351655383833,.7979063124071897,1.484675272361497,1.484675272361497,0,-2.837107037885858,3.649564785307127,.8124577474212691,.0246948398872688
Damyean Dotson,dotsoda01,2020,RS,NYK,1767,836,.0382502917252289,-1.740036070501436,-1.701785778776207,-2.423977979496537,1.214201593353285,-1.209776386143252,-.4101925725274151,-1.194055992509113,-1.604248565036529,.4857205848239629,.4857205848239629,0,-1.273754794716923,-2.109465415294694,-3.383220210011618,-.6212747959002526
Sekou Doumbouya,doumbse01,2020,RS,DET,1553,754,-5.531940667561679,-3.664662620205881,-9.196603287767561,-2.400197220610168,-4.077726585408372,-6.47792380601854,-5.190272043598455,-3.933215411757355,-9.123487455355811,-2.426997113328716,-2.426997113328716,0,-5.330495836396426,-3.450174162320059,-8.780669998716485,-1.033811435865474
PJ Dozier,doziepj01,2020,PO,DEN,255,125,-3.792102358993151,-3.355285609222479,-7.14738796821563,-3.283430002250765,2.615040072776161,-.6683899294746039,-3.958111382255173,-2.296750278120678,-6.254861660375852,-.2322470182501664,0,-.2322470182501664,-3.395660569537546,-3.159126416282254,-6.554786985819801,.7388374069082205
PJ Dozier,doziepj01,2020,RS,DEN,877,412,-.3468587193693852,-.7297758183947973,-1.076634537764183,.5139337243402498,-4.206984698988983,-3.693050974648733,-.2163530452544808,-1.49464724362821,-1.711000288882691,.2182283316487933,.2182283316487933,0,.30066119238615,-.9702464860777724,-.6695852936916225,-.0803653949608022
Goran Dragic,dragigo01,2020,PO,MIA,1132,553,3.083966217336976,.3935972708705489,3.477563488207525,3.544901389578696,6.325930202728427,9.870831592307123,3.338724089305472,1.634099006484374,4.972823095789846,2.236389289191376,0,2.236389289191376,6.071627091195381,1.501150242990444,7.572777334185826,-.4802054021596932
Goran Dragic,dragigo01,2020,RS,MIA,3487,1663,2.065481094958858,-1.424200966962389,.6412801279964684,-.2131763027394114,.1079929019853185,-.105183400754093,1.686893296422815,-1.195889951219494,.4910033452033213,2.761876888630106,2.761876888630106,0,1.808404576697171,-1.892698165784784,-.0842935890876122,.4458173700449318
Andre Drummond,drumman01,2020,RS,DET,3392,1654,-2.54400444193137,2.492024879903409,-.0519795620279608,-.4119358997369229,-.09680711300342,-.5087430127403429,-2.232107528553178,2.167283949193301,-.064823579359877,2.275003768883935,2.275003768883935,0,-1.422558784593662,2.945765858876421,1.523207074282759,.4083275052841912
Andre Drummond,drumman01,2020,RS,CLE,476,225,-3.601971021067407,.8585848681670281,-2.743386152900379,-4.129634420911611,-4.072741554688763,-8.202375975600374,-3.884650021599572,.0655809507661762,-3.819069070833395,-.12517518863534,-.12517518863534,0,-2.444984851837057,.4848969451798829,-1.960087906657174,2.039527055214321
Jared Dudley,dudleja01,2020,PO,LAL,71,31,-10.40596098802449,-4.870666085743651,-15.27662707376814,-19.20198145228911,-15.64901177106816,-34.85099322335727,-12.8840121736858,-7.521684449052601,-20.4056966227384,-.293485590807836,0,-.293485590807836,-8.711528728056603,-3.903163088772376,-12.61469181682898,1.890819066669868
Jared Dudley,dudleja01,2020,RS,LAL,763,364,-.6896513655550155,2.487142491793223,1.797491126238207,-4.253428947951399,4.017696893094128,-.2357320548572703,-1.504446173229031,2.878919277204005,1.374473103974974,.761945079445595,.761945079445595,0,-2.055863856241162,2.564894090867547,.5090302346263855,-.5361851993269381
Kris Dunn,dunnkr01,2020,RS,CHI,2686,1269,-1.254295204112248,3.751055629221379,2.496760425109131,-3.208160934811137,4.608503631043219,1.400342696232082,-1.688523789166097,4.147498807158274,2.458975017992177,3.376500941607356,3.376500941607356,0,-2.102712541509266,4.917245220609027,2.814532679099761,.1205673099615938
Carsen Edwards,edwarca01,2020,PO,BOS,7,3,-7.104153546838393,24.4913541934146,17.3872006465762,-17.34114693849072,15.12873606142612,-2.212410877064604,-9.850707156376062,23.94662207969293,14.09591492331687,.0265297151286315,0,.0265297151286315,-6.77707882235917,16.54871634147538,9.771637519116208,-.2362377055136727
Carsen Edwards,edwarca01,2020,RS,BOS,769,351,-2.879057592912868,-1.106474776432812,-3.985532369345679,-11.93669104384808,3.285522383685028,-8.651168660163048,-4.999449961998472,-.2960213939201953,-5.295471355918668,-.4581185844603012,-.4581185844603012,0,-4.574331900658116,-1.226691835722079,-5.801023736380195,.509590375803711
Henry Ellenson,ellenhe01,2020,RS,BRK,36,15,-5.496540899603534,13.54670866136578,8.050167761762243,-11.24552796605449,30.97168470060996,19.72615673455547,-7.047663439859408,17.99036709118736,10.94270365132795,.1052628099781312,.1052628099781312,0,-6.168016299937743,9.126813782066888,2.958797482129145,.460435784414391
Wayne Ellington,ellinwa01,2020,RS,NYK,1158,558,-.3925397000658795,-.2976361385554893,-.6901758386213688,-1.071558760566302,3.056716374679956,1.985157614113654,-.4921046118506477,.4261365108258761,-.0659681010247716,.7599270060405869,.7599270060405869,0,-1.004489577875257,-1.234864999727382,-2.239354577602638,-.5604584811486982
Joel Embiid,embiijo01,2020,PO,PHI,289,145,-.920116918553731,4.831192224564703,3.911075306010972,-11.84819245708594,-14.11750294583012,-25.96569540291606,-3.089781549557901,1.236298031793648,-1.853483517764253,.0688806073136854,0,.0688806073136854,1.250528020095123,1.521651598198101,2.772179618293224,.6930946966207558
Joel Embiid,embiijo01,2020,RS,PHI,3202,1506,2.009958922622661,3.148164177461707,5.158123100084367,-3.195212236329668,4.346739808763215,1.151527572433547,1.019662231954589,3.558154581248146,4.577816813202734,5.676696175521893,5.676696175521893,0,2.098375934222044,4.001016121511697,6.099392055733741,.8393698108301436
James Ennis III,ennisja01,2020,PO,ORL,265,119,-2.144672503804628,.8459926731475201,-1.298679830657108,-.5072185606395178,.4988302155311952,-.0083883451083225,-1.975818697169315,.8154341543430328,-1.160384542826282,.1013387225977936,0,.1013387225977936,2.832292212174544,2.307161640343196,5.13945385251774,1.796738574583851
James Ennis III,ennisja01,2020,RS,ORL,1049,489,-2.426833879454031,.249290987372951,-2.17754289208108,1.667440218934836,-2.769938528056036,-1.1024983091212,-1.713579073502191,-.3883396419283494,-2.101918715430541,.1621339562287631,.1621339562287631,0,-2.724824599302994,-.1907399261020841,-2.915564525405078,.2813794395846107
James Ennis III,ennisja01,2020,RS,PHI,1645,776,-.4146411874432181,-.7299049970981504,-1.144546184541368,2.210332633774482,-2.038081877668555,.1722507561059272,.0962277805844273,-1.076665495037841,-.9804377144534133,.700583293810859,.700583293810859,0,-.3546436537858917,-1.061553698323171,-1.416197352109063,-.001940130767348
Drew Eubanks,eubandr01,2020,RS,SAS,608,272,-1.414506632807257,-1.245772691821955,-2.660279324629212,-7.47346381791735,-2.828184222820744,-10.30164804073809,-2.772048217475086,-1.590932363592284,-4.36298058106737,-.2262694878887959,-.2262694878887959,0,-3.731721859619113,-1.711862314981554,-5.443584174600668,1.108015221262711
Jacob Evans,evansja02,2020,RS,GSW,895,414,-5.139499427823761,-1.301894697604093,-6.441394125427854,-5.867996334727875,.7176562606820336,-5.150340074045841,-5.532695834678633,-.9054036320120095,-6.438099466690643,-.780685398956954,-.780685398956954,0,-6.075558711379943,-1.301482606610425,-7.377041317990368,.2195015346060999
Jacob Evans,evansja02,2020,RS,MIN,10,4,-13.61427209702329,7.844965452688056,-5.769306644335231,32.7414517806987,14.82627832780304,47.56773010850174,-4.730620194271735,9.85071157128467,5.120091377012935,.0162499521546235,.0162499521546235,0,-5.035803182603213,5.357237368955305,.321434186352092,1.19940285403197
Dante Exum,exumda01,2020,RS,CLE,846,402,-.5660778336992625,-.2125101308642394,-.7785879645635019,-4.969371933774434,1.488108202673914,-3.481263731100521,-1.466828935403738,.2091523494949461,-1.257676585908792,.3058520232084507,.3058520232084507,0,-1.838216622954751,-.8609904963111878,-2.699207119265939,-.0747596280185479
Dante Exum,exumda01,2020,RS,UTA,176,83,-2.513429808634278,.0149251862727147,-2.498504622361563,-11.53969238477802,7.538062068123658,-4.001630316654362,-4.541361464596513,1.593610700568183,-2.94775076402833,-.0084453399055462,-.0084453399055462,0,-4.028838549725527,-1.430989478957596,-5.459828028683123,.8689552483699792
Tacko Fall,fallta01,2020,PO,BOS,7,3,13.85178939879096,2.496167227521059,16.34795662631202,.3661393675062635,-.8770470297230505,-.510907662216787,11.81544782631503,1.899148447805436,13.71459627412047,.0266425727438456,0,.0266425727438456,10.45850487226426,-3.137808066739125,7.320696805525133,2.490081899845245
Tacko Fall,fallta01,2020,RS,BOS,71,33,-5.390920227915318,-1.260132196199184,-6.651052424114502,-7.540925401717129,9.914132238626481,2.373206836909352,-6.220036105724886,.8925384578393989,-5.327497647885487,-.0436743971195643,-.0436743971195643,0,-5.637653190800027,-.4401291842839584,-6.077782375083985,.654322516473729
Derrick Favors,favorde01,2020,RS,NOP,2703,1243,-.1201305173591718,2.621966895324502,2.50183637796533,3.888989388184684,1.926968677019442,5.815958065204126,.6996446404117929,2.660105569803684,3.359750210215476,3.865372060662488,3.865372060662488,0,.6893655997101564,2.410238860196175,3.099604459906331,-.2450909395614342
Cristiano Felicio,feliccr01,2020,RS,CHI,802,386,-1.983342604304625,-4.370480133858917,-6.353822738163541,3.083231931442868,-8.60715785384817,-5.523925922405303,-.9901925766105349,-5.53591534945279,-6.526107926063324,-.7377490416155074,-.7377490416155074,0,-2.835112574885988,-4.098663722738151,-6.933776297624139,-.8110430663468887
Terrance Ferguson,fergute01,2020,PO,OKC,89,42,-8.240330786041064,1.819424989702146,-6.420905796338918,-7.544584224488922,-3.710728444896043,-11.25531266938497,-8.462025762131381,.7438402763725447,-7.718185485758836,-.1102552472675905,0,-.1102552472675905,-7.43961590240919,-.9422795701026991,-8.381895472511889,.4128497710066024
Terrance Ferguson,fergute01,2020,RS,OKC,2584,1257,-3.71233812612794,.5389083604666162,-3.173429765661323,-3.146462988774705,-3.16171897298264,-6.308181961757345,-3.828054018233873,-.2211464655103275,-4.0492004837442,-.827228585052603,-.827228585052603,0,-4.213915684343043,.7226827793977313,-3.491232904945312,-.732381480363315
Bruno Fernando,fernabr01,2020,RS,ATL,1542,713,-2.92286879134194,-1.380527042607084,-4.303395833949024,-2.93456490383448,2.352217434874911,-.5823474689595689,-3.079277167755867,-.6157147871654336,-3.694991954921301,-.3431265689602171,-.3431265689602171,0,-3.101197974680893,-1.815218183095467,-4.916416157776361,-.1887890612388845
Yogi Ferrell,ferreyo01,2020,RS,SAC,1122,530,-.7085876538501995,1.034989699906267,.3264020460560678,-3.431691294783378,2.647295342762219,-.7843959520211583,-1.307415012097572,1.456453007754273,.149037995656701,.7799940190305542,.7799940190305542,0,-1.477879500241202,-.1699749598732218,-1.647854460114424,-.5109976102729438
Dorian Finney-Smith,finnedo01,2020,PO,DAL,414,191,.1998586678922148,.1451198153380124,.3449784832302273,-1.491894905889527,9.306226710692833,7.814331804803306,-.1717866042163919,2.144862588563687,1.973075984347295,.4763989777229237,0,.4763989777229237,.5746737352848725,3.432024111777773,4.006697847062646,.3578242498450535
Dorian Finney-Smith,finnedo01,2020,RS,DAL,4423,2120,-.5568281515255912,.5643615061638253,.0075333546382341,2.910210435730286,1.071554091943128,3.981764527673414,.097639991316863,.7134610622172866,.8111010535341496,3.818257293085225,3.818257293085225,0,.3485865715619712,.5616030542452778,.910189625807249,-.888429063963072
Bryn Forbes,forbebr01,2020,RS,SAS,3303,1579,.361966930038833,-3.180626301535119,-2.818659371496286,-1.321369363663698,-3.302175099008518,-4.623544462672216,.0128746187245762,-3.387542921541774,-3.374668302817198,-.5004561416654492,-.5004561416654492,0,-.3866802093201914,-2.799299112333522,-3.185979321653713,-.5641018488060512
Evan Fournier,fournev01,2020,PO,ORL,376,171,.4707401755064051,-.8487512961721488,-.3780111206657437,8.033609459796597,-11.77012647402476,-3.736517014228161,2.086684199908418,-3.187766888348889,-1.101082688440472,.150349576762687,0,.150349576762687,6.634049332628674,-2.396079767307605,4.23796956532107,1.32534231906018
Evan Fournier,fournev01,2020,RS,ORL,4323,2076,1.295440223986771,-.1387895797211738,1.156650644265597,-.3935057653767313,-1.596305008927212,-1.989810774303943,1.059232517829555,-.4735855669004757,.5856469509290789,3.545177137877334,3.545177137877334,0,.9393410284668737,.2536028765122389,1.192943904979113,.350919434965816
De'Aaron Fox,foxde01,2020,RS,SAC,3479,1634,2.392077953449484,-1.363219103465451,1.028858849984033,2.082380822421849,-4.18485955100218,-2.102478728580331,2.46458573595695,-2.020501949531694,.444083786425256,2.696372334428127,2.696372334428127,0,2.331009397983117,-1.073026942249571,1.257982455733547,1.287256567242653
Melvin Frazier Jr.,frazime01,2020,RS,ORL,274,126,-3.047635837591058,-2.699221208982176,-5.746857046573234,-9.458247249825371,-2.449160323019639,-11.90740757284501,-4.567813571094396,-2.830751211526011,-7.398564782620407,-.2992382631342416,-.2992382631342416,0,-6.420977225839686,-2.870553495410382,-9.291530721250069,.1381550820370416
Michael Frazier,frazimi01,2020,PO,HOU,30,12,-1.974101586431718,-3.718965539028574,-5.693067125460292,-6.759052147561822,20.88919652854364,14.13014438098182,-3.104301174723449,1.118584600033075,-1.985716574690374,.0049115801438999,0,.0049115801438999,-3.219917282881951,-5.095728044738895,-8.315645327620846,1.761621163179491
Michael Frazier,frazimi01,2020,RS,HOU,331,145,-7.757742033621915,-7.86783263311619,-15.62557466673811,-11.87519577003508,1.138565252230704,-10.73663051780438,-9.147418884082002,-6.467634004087213,-15.61505288816922,-.9640209928858366,-.9640209928858366,0,-7.844234517260078,-5.931409774866047,-13.77564429212612,1.3171162341645
Tim Frazier,fraziti01,2020,RS,DET,740,355,-3.239785887695969,2.075603992947948,-1.164181894748021,-3.207425866014616,1.263006054102213,-1.944419811912403,-3.41478981684735,2.070115194670645,-1.344674622176705,.2535220964749357,.2535220964749357,0,-3.233764861441639,.5217413434165362,-2.712023518025103,-.4058914478061476
Markelle Fultz,fultzma01,2020,PO,ORL,325,147,-3.246521150443735,-1.521100186299728,-4.767621336743463,-9.391750496456385,-5.067302143390376,-14.45905263984676,-4.662878657809975,-2.360173049870526,-7.023051707680501,-.332880388937684,0,-.332880388937684,1.043473302609649,-3.123926855913829,-2.08045355330418,.7073843603153497
Markelle Fultz,fultzma01,2020,RS,ORL,4177,1996,-1.250626938648582,-1.128864759172145,-2.379491697820726,2.371380694880538,-2.273854473171698,.0975262217088395,-.5453634142476653,-1.453275213224349,-1.998638627472014,.7617942204586087,.7617942204586087,0,-.9615740839020117,-.613588997545131,-1.575163081447143,-.44857222349093
Wenyen Gabriel,gabriwe01,2020,PO,POR,109,53,-1.365128768051199,8.711142883894858,7.346014115843659,2.276980646790718,10.44112320603754,12.71810385282826,-.6463753334315323,9.552389923576692,8.90601459014516,.3292146520238695,0,.3292146520238695,.7258557882251095,8.526367149292557,9.252222937517667,1.266486198351356
Wenyen Gabriel,gabriwe01,2020,RS,POR,383,174,-2.655534549781734,2.697498797070059,.041964247288325,.2508457969829017,-1.046776409988654,-.7959306130057526,-2.210563416732945,2.161990727272336,-.0485726894606091,.2400921587059225,.2400921587059225,0,-3.695326193704886,2.974299821140887,-.7210263725639994,.1164396439468463
Wenyen Gabriel,gabriwe01,2020,RS,SAC,137,61,-5.594316544047576,-5.638896598091803,-11.23321314213938,-6.985048528417895,-2.749930357049732,-9.734978885467628,-6.185501305561124,-5.33560576788591,-11.52110707344703,-.2761252325863576,-.2761252325863576,0,-5.61738607066971,-5.330089567759932,-10.94747563842964,1.177884616473377
Daniel Gafford,gaffoda01,2020,RS,CHI,1296,609,-2.707404505944223,.3424172479966718,-2.364987257947551,-1.754989914905104,3.24259110513437,1.487601190229266,-2.620462949656544,.9319494236621026,-1.688513525994441,.329622634675089,.329622634675089,0,-3.577072665697004,.6744807978049678,-2.902591867892036,-.0599772519353872
Danilo Gallinari,gallida01,2020,PO,OKC,455,212,-.9172069234179059,1.070252386973718,.1530454635558125,-.6622228238046943,-10.89418975520111,-11.5564125790058,-.8184140692299722,-1.373193676898125,-2.191607746128097,.0632399128828586,0,.0632399128828586,-2.634973220246133,-3.595557934277243,-6.230531154523376,1.512969922648719
Danilo Gallinari,gallida01,2020,RS,OKC,3790,1834,3.471046319489858,.0482749878897668,3.519321307379625,6.382052964847365,-5.034725948534748,1.347327016312616,4.295413100969156,-1.054543780892801,3.240869320076355,5.569332554093979,5.569332554093979,0,3.788954397763334,-.8809231464570877,2.908031251306246,-.6623575099729713
Langston Galloway,gallola01,2020,RS,DET,3552,1702,.9662444410109984,-1.175523644964811,-.2092792039538122,.023574898121772,-2.498161826407852,-2.47458692828608,.8580102781024944,-1.493900581424003,-.6358903033215088,1.832099671416221,1.832099671416221,0,.4467237541097538,-1.781552202962163,-1.334828448852409,-.2063134725239935
Darius Garland,garlada01,2020,RS,CLE,3814,1824,-3.035274356730256,-4.32470691973425,-7.359981276464507,-.2804908739939208,-1.476618821168552,-1.757109695162473,-2.597984639522821,-3.947757890517253,-6.545742530040074,-3.522240769389272,-3.522240769389272,0,-1.975713639322104,-3.70337480063052,-5.679088439952624,-.2918144490370045
Marc Gasol,gasolma01,2020,PO,TOR,472,228,-5.861859988958702,4.015139386604996,-1.846720602353707,-3.225356197401138,.7136658020331645,-2.511690395367973,-5.690968308265375,3.487772312241593,-2.203195996023782,.0664969542174803,0,.0664969542174803,-3.855382666023274,2.99015492352064,-.8652277425026336,1.355012705933174
Marc Gasol,gasolma01,2020,RS,TOR,2465,1161,-1.958984370004641,3.721986001529103,1.763001631524462,-.1746622670436181,5.076624600319843,4.901962333276225,-1.720431468351037,4.143828111957047,2.423396643606011,3.060337102909985,3.060337102909985,0,-1.621370940071583,3.789132119634865,2.167761179563282,-.1360772184874149
Rudy Gay,gayru01,2020,RS,SAS,3171,1461,-.6046825345009563,.4966676825892978,-.1080148519116585,-2.513109695033492,2.319123400824879,-.1939862942086124,-1.070712059590741,.939378106741186,-.1313339528495546,1.959477670605325,1.959477670605325,0,-1.238796366978729,-.1158949724684155,-1.354691339447144,.3932678871161809
Paul George,georgpa01,2020,PO,LAC,986,479,1.41029773943883,4.17417562817333,5.58447336761216,-3.545771087883425,2.142118910479073,-1.403652177404352,.3372522534085398,3.93789210415772,4.27514435756626,1.794158187489767,0,1.794158187489767,-2.337922829878031,5.555849263141145,3.217926433263114,1.316707730794973
Paul George,georgpa01,2020,RS,LAC,3023,1419,4.504762608389941,2.853896191956811,7.358658800346753,3.741315048154172,.2670781218940574,4.00839317004823,4.563969777573129,2.437781709183096,7.001751486756224,7.145163019595247,7.145163019595247,0,4.797452562743751,2.708293732398419,7.50574629514217,1.231472221245876
Taj Gibson,gibsota01,2020,RS,NYK,2120,1025,-1.859167068271681,.2778264657779033,-1.581340602493777,-3.413826153287103,-3.855558660083669,-7.269384813370772,-2.245770589262087,-.5347581084468321,-2.780528697708919,-.0158245305695083,-.0158245305695083,0,-3.062661115063237,-.9809379803251994,-4.043599095388436,-.8992282688872575
Harry Giles III,gilesha01,2020,RS,SAC,1418,667,-2.569078185431092,-3.068743755161493,-5.637821940592585,-.4591683361833661,-3.589735581270686,-4.048903917454052,-2.28193045514232,-3.35483004247443,-5.63676049761675,-.983444218487502,-.983444218487502,0,-2.077095303393039,-2.821465532874874,-4.898560836267913,.1111914148440398
Shai Gilgeous-Alexander,gilgesh01,2020,PO,OKC,589,279,.1989291769719643,1.554380720621953,1.753309897593918,-2.498618979984867,4.890200882997973,2.391581903013106,-.2406184915601592,2.270823586985352,2.030205095425193,.7028978833084663,0,.7028978833084663,-2.806103036783788,.7758873325039645,-2.030215704279824,.158090507424889
